"SOURCE","TARGET","tweet_number"
"TheCapeCodSully","TheCollectiveQ",5553
"TheCapeCodSully","DrJudyAMikovits",5553
"tealeaves14","YouTube",5557
"tealeaves14","YouTube",5558
"1776Reloadedorg","sibeledmonds",5559
"1776Reloadedorg","MissiWhite4",5560
"1776Reloadedorg","17thOps",5560
"ERICREPORTS3","MiskwahyaAgwamo",5567
"TxMAGA4life","TeamTrump",5568
"TxMAGA4life","realDonaldTrump",5568
"TxMAGA4life","bennyjohnson",5569
"TxMAGA4life","TheSharpEdge1",5569
"TxMAGA4life","BuzzPatterson",5570
"TxMAGA4life","kramerreport",5570
"TxMAGA4life","cjtruth",5571
"TxMAGA4life","seanhannity",5572
"TxMAGA4life","Dog2Purple",5572
"Feedleling","YouTube",5573
"bonni57319443","YouTube",5575
"TeresaRamirezH3","YouTube",5576
"TeresaRamirezH3","realDonaldTrump",5576
"TeresaRamirezH3","YouTube.",5577
"TeresaRamirezH3","YouTube",5578
"audneel","ChuckCallesto",5579
"vancouverdtjb","JJQuintana7",5582
"vancouverdtjb","Inevitable_ET",5582
"judy727z","RedWingGrips",5584
"judy727z","kyrose87",5584
"HairMetalLvr777","washingtonpost",5586
"hudonly","YouTube",5587
"LondonPam3","IngrahamAngle",5589
"LondonPam3","TuckerCarlson",5589
"LondonPam3","charliekirk11",5589
"LondonPam3","dbongino",5589
"LondonPam3","DineshDSouza",5589
"LondonPam3","DiamondandSilk",5589
"LondonPam3","DonaldJTrumpJr",5589
"NielsMayer","YouTube",5592
"SteveThornett","RichieAllenShow",5593
"ActonChloe00","jamiedlux",5596
"stabilekelli","YouTube",5598
"TJV5max","YouTube",5599
"88swamprat","YouTube",5600
"HunleyGinger","99freemind",5602
"oz10mansheart","YouTube",5604
"DMBellamy73","YouTube",5606
"LaurelHolub","POTUS",5608
"iamspirit22","YouTube",5609
"iamspirit22","intheMatrixxx",5609
"iamspirit22","Kevin_Shipp",5609
"iamspirit22","patton6966",5609
"iamspirit22","SharylAttkisson",5609
"iamspirit22","SidneyPowell1",5609
"iamspirit22","mitchellvii",5609
"iamspirit22","BardsOfWar",5609
"iamspirit22","DilleyShow",5609
"REDTREASURE","YouTube",5612
"TheOneLadyEagle","YouTube",5613
"TheOneLadyEagle","POTUS",5614
"TheOneLadyEagle","realDonaldTrump",5614
"TheOneLadyEagle","YouTube",5614
"AlaskanBeauty","POTUS",5617
"Dillusion14","LondonRealTV",5626
"Dillusion14","davidicke",5626
"JoyLinPark","AFunnyValentine",5635
"JoyLinPark","EcoHealthNYC",5635
"JoyLinPark","DeptofDefense",5635
"JoyLinPark","EsperDoD",5635
"JoyLinPark","BreitbartNews",5635
"JoyLinPark","sxdoc",5636
"livNcln","YouTube",5638
"livNcln","YouTube",5639
"LIBERTYOVERFEAR","JHelix03",5641
"LIBERTYOVERFEAR","AdamLockett34",5641
"LIBERTYOVERFEAR","TorontoStar",5641
"LIBERTYOVERFEAR","AndrewScheer",5641
"Susansunshine9","ctmaga20201",5642
"Susansunshine9","KZPetro",5642
"Susansunshine9","YahooNews",5642
"Stanley37523796","POTUS",5647
"rivetingimsure","allyyarid",5653
"rivetingimsure","realDonaldTrump",5654
"rivetingimsure","dbongino",5655
"rivetingimsure","Cernovich",5656
"StandinghawkA","shirtrade",5657
"StandinghawkA","jordanbpeterson",5657
"Azangyalat","YouTube",5659
"JewelsJones1","realDonaldTrump",5660
"JewelsJones1","POTUS",5660
"JewelsJones1","DNC",5660
"daveo6145","DrJudyAMikovits",5662
"AngelKids4me","YouTube",5663
"patriot_kampung","POTUS",5667
"RaquelW50820847","Thomas1774Paine",5668
"rockysunshine","EyesOnQ",5670
"rockysunshine","gatewaypundit",5670
"rockysunshine","YouTube",5671
"joker101Iloveit","YouTube",5672
"TonyMezzacappa","YouTube",5681
"argounova","YouTube",5683
"shrines2","YouTube",5692
"BiggieFreshJax","jimcramer⁩",5693
"destinlola","POTUS",5696
"70Kimmiejohns","YouTube",5700
"r_u_m_m_b_a","YouTube",5701
"Priscilla20814","Resist2Exist313",5702
"EileenMM17","TheJusticeDept",5703
"EileenMM17","TomWolfPA",5703
"EileenMM17","GovernorTomWolf",5703
"EileenMM17","TheJusticeDept",5704
"EileenMM17","GovernorTomWolf",5704
"EileenMM17","TomWolfPA",5704
"EileenMM17","TheJusticeDept",5705
"EileenMM17","GovernorTomWolf",5705
"EileenMM17","TomWolfPA",5705
"EileenMM17","TheJusticeDept",5706
"EileenMM17","GovernorTomWolf",5706
"EileenMM17","TomWolfPA",5706
"sjpmcintyre","gatewaypundit",5713
"sjpmcintyre","joehoft",5713
"sjpmcintyre","MontanaNels",5714
"RolandiaKarnak","YouTube",5715
"Banjogig","YouTube",5717
"smtslt","mower442",5719
"smtslt","Bubbachitchat1",5719
"smtslt","BuzzPatterson",5719
"EugeneSona2","martingeddes",5726
"OverTheTarget4","washingtonpost",5727
"ldijkman1","YouTube",5732
"CEECS2","ytcreators",5733
"CEECS2","Paula_White",5733
"CEECS2","senatemajldr",5733
"CEECS2","realDonaldTrump",5733
"CEECS2","CEECS2",5733
"CEECS2","LindseyGrahamSC",5733
"MamaDeeMarie","YouTube",5734
"Martin230968","YouTube",5735
"Anon111119","BenWhittingham2",5739
"Anon111119","ds13_manon",5739
"Anon111119","BorisJohnson",5739
"fishyfish67","YouTube",5740
"J_S_H_P","TheCollectiveQ",5744
"J_S_H_P","DrJudyAMikovits",5744
"jc_jet","YouTube",5748
"CrumpetCB","DeAnna4Congress",5749
"paul2056406597","YouTube",5750
"StephenMignon","YouTube",5751
"kinder_randy","marlene17903036",5755
"kinder_randy","rick41fan",5755
"kinder_randy","CheCavolo69",5755
"kinder_randy","realDonaldTrump",5755
"kinder_randy","realDonaldTrump",5755
"AnderkoJana","YouTube",5756
"judy_shwabe","mchooyah",5766
"MissesJ3","MissesJ3",5767
"MissesJ3","megamind_q",5767
"MissesJ3","realDonaldTrump",5767
"MissesJ3","DevinNunes",5767
"MissesJ3","RandPaul",5767
"MissesJ3","TheJusticeDept",5767
"gaguilera071","YouTube",5768
"SibhHean","gemmaod1",5769
"jenbredsguard","YouTube",5773
"max68681532","dougducey",5778
"max68681532","realDonaldTrump",5778
"Alejand09051061","YouTube",5779
"KatzFriend","YouTube",5781
"AdamsJoenice","YouTube",5782
"Jean52601194","BenWhittingham2",5783
"Jean52601194","ds13_manon",5783
"Jean52601194","BorisJohnson",5783
"BenpablosrD","DineshDSouza",5788
"BenpablosrD","hank388",5788
"msimmons2","YouTube",5791
"CaribbeanDaydr1","YouTube",5792
"NoMoSocialism75","realDonaldTrump",5798
"mohamadmerhi","YouTube",5800
"NataliaDarrigo","Recook63Russell",5803
"aspiesmom","YouTube",5806
"RenaCAMatt","YouTube",5807
"USAPatriot2019","YouTube",5808
"Americopp","YouTube",5809
"ryco62","davereaboi",5810
"EdwardGledhill5","YouTube",5812
"AMichorius","YouTube",5814
"Mykidsmychoice1","realDonaldTrump",5815
"WallaceNails","YouTube",5819
"LogiGal1960","TomsMagicBox",5820
"LogiGal1960","washingtonpost",5820
"linda80258809","YouTube",5821
"MichaelCross63","YouTube",5825
"purse_sin","jadedcreative",5826
"QuecumBar","YouTube",5828
"tarefree","rainingmen",5829
"tarefree","ksorbs",5829
"tarefree","Franklin_Graham",5829
"snowwhite_w","YouTube",5831
"Mooo2u2","DineshDSouza",5833
"Mooo2u2","hank388",5833
"tfeifel_rhodes","DeAnna4Congress",5834
"blameitonbrenda","emilykefinch",5836
"blameitonbrenda","jsolomonReports",5836
"oakrdrgrl","YouTube",5838
"oakrdrgrl","WHITEHOUSE",5838
"oakrdrgrl","realDONALDTRUMP",5838
"SusanaFelix20","Jorge38798839",5840
"SusanaFelix20","NerdyUnicorn182",5840
"SusanaFelix20","briantylercohen",5840
"mary30005863","seanhannity",5843
"mary30005863","Projectveritas9",5844
"mary30005863","CanonTwoTwelve",5845
"Mummbles9","YouTube",5846
"j082298","TomCottonAR",5849
"jloconte5","ProjectLincoln",5854
"DinaJon60818043","YouTube",5855
"Craig1748","YouTube",5856
"realTonyCaravan","DineshDSouza",5858
"realTonyCaravan","hank388",5858
"JPatrickMcClure","YouTube",5859
"hcpgolfer27","RedWingGrips",5860
"hcpgolfer27","kyrose87",5860
"jamisea","tracybeanz",5863
"jamisea","drawandstrike",5863
"jamisea","Shem_Infinite",5863
